id_author_1,id_author_2,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,Label
1832698,1858622,0.306927676,0.05,38,0.038461538,0.5,0
1832698,1861432,0.36067376,0.25,6,0.0625,0.5,0
1832701,1832705,1.820478453,0.5,9,0.666666667,1,1
1832733,1833124,0.323515453,0.071428571,36,0.045454545,0.5,0
1832733,1850395,0.323515453,0.111111111,21,0.045454545,0.5,0
1832733,1873512,0.323515453,0.035714286,78,0.045454545,0.5,0
1832755,1833393,0.352956124,0.066666667,48,0.058823529,0.5,0
1832755,1833399,0.352956124,0.090909091,32,0.058823529,0.5,0
1832755,1840797,0.352956124,0.125,20,0.058823529,0.5,0
1832807,1833529,1.340558413,0.19047619,114,0.203815112,0.5,0
1832807,1834012,1.396917044,0.4,48,0.232224203,0.5,0
1832807,1839075,0.987602289,0.272727273,48,0.144991582,0.5,0
1832807,1840579,0.626928529,0.25,24,0.082491582,0.5,0
1832807,1840617,0.987602289,0.136363636,114,0.144991582,0.5,0
1832807,1842665,1.340558413,0.285714286,72,0.203815112,0.5,0
1832807,1843308,0.626928529,0.181818182,42,0.082491582,0.5,0
1832807,1849041,0.987602289,0.3,42,0.144991582,0.5,0
1832807,1853813,1.396917044,0.333333333,60,0.232224203,0.5,0
1832807,1856262,1.01704296,0.272727273,48,0.158360566,0.5,0
1832807,1860538,0.656369199,0.2,36,0.095860566,0.5,0
1832807,1868655,0.303413076,0.125,18,0.037037037,0.5,0
1832916,1839399,1.202245867,0.666666667,6,0.375,0.5,0
1832916,1851468,0.480898347,0.2,8,0.125,0.5,0
1832922,1867568,0.480898347,0.142857143,16,0.125,0.5,0
1832925,1855449,0.402429604,0.05,68,0.083333333,0.5,0
1832936,1833137,0.434294482,0.083333333,42,0.1,0.5,0
1832951,1853356,1.099212506,0.176470588,96,0.195833333,0.5,0
1832951,1853772,1.099212506,0.157894737,112,0.195833333,0.5,0
1832951,1866488,1.270912987,0.375,24,0.284722222,0.5,0
1833005,1833294,0.558110627,0.166666667,10,0.166666667,0.5,0
1833010,1833143,2.790553133,0.714285714,36,0.833333333,1,1
1833010,1839162,0.389871245,0.058823529,77,0.076923077,0.5,0
1833019,1833207,0.402429604,0.058823529,65,0.083333333,0.5,0
1833035,1842929,0.834064783,0.2,36,0.181818182,0.5,0
1833035,1862145,0.834064783,0.2,36,0.181818182,0.5,0
1833108,1856141,0.434294482,0.111111111,9,0.1,0.5,0
1833116,1853543,0.513898342,0.166666667,12,0.142857143,0.5,0
1833116,1863299,0.513898342,0.0625,52,0.142857143,0.5,0
1833118,1836166,0.31465798,0.083333333,36,0.041666667,0.5,0
1833124,1833265,0.306927676,0.058823529,72,0.038461538,0.5,0
1833124,1849711,0.306927676,0.052631579,96,0.038461538,0.5,0
1833124,1849793,0.306927676,0.052631579,96,0.038461538,0.5,0
1833124,1849903,0.306927676,0.038461538,180,0.038461538,0.5,0
1833128,1837386,1.251097174,0.3,40,0.272727273,0.5,0
1833137,1838283,0.389871245,0.090909091,35,0.076923077,0.5,0
1833137,1851188,0.389871245,0.083333333,42,0.076923077,0.5,0
1833137,1871282,0.389871245,0.125,14,0.076923077,0.5,0
1833176,1833265,0.369269373,0.071428571,54,0.066666667,0.5,0
1833176,1873512,0.369269373,0.029411765,234,0.066666667,0.5,0
1833207,1836226,3.366288429,0.777777778,64,0.875,1,1
1833207,1836763,0,0,40,0,0,1
1833210,1860010,0.961796694,0.285714286,20,0.25,0.5,0
1833214,1836763,1.169613736,0.176470588,96,0.230769231,0.5,0
1833214,1841866,1.169613736,0.25,56,0.230769231,0.5,0
1833227,1836701,0,0,63,0,0,1
1833227,1837275,0.786301764,0.105263158,98,0.157575758,0.5,0
1833227,1840745,0.769988515,0.105263158,98,0.14973262,0.5,0
1833227,1842225,0.352956124,0.04,168,0.058823529,0.5,0
1833227,1843844,0.369269373,0.058823529,56,0.066666667,0.5,0
1833227,1853702,0.786301764,0.1,112,0.157575758,0.5,0
1833227,1855800,0,0,117,0,0,1
1833227,1859044,0,0,63,0,0,1
1833227,1859863,0.786301764,0.105263158,98,0.157575758,0.5,0
1833227,1868851,1.139257888,0.136363636,154,0.216399287,0.5,0
1833238,1833484,0.339623272,0.071428571,50,0.052631579,0.5,0
1833238,1833493,0.339623272,0.071428571,50,0.052631579,0.5,0
1833241,1856141,0.434294482,0.083333333,12,0.1,0.5,0
1833247,1833345,1.541695027,0.5,20,0.428571429,0.5,0
1833247,1855828,1.541695027,0.5,20,0.428571429,0.5,0
1833265,1838020,0.306927676,0.037037037,132,0.038461538,0.5,0
1833265,1838063,0.306927676,0.058823529,72,0.038461538,0.5,0
1833265,1849711,0.306927676,0.076923077,48,0.038461538,0.5,0
1833265,1849793,0.306927676,0.076923077,48,0.038461538,0.5,0
1833269,1833386,0.36067376,0.0625,72,0.0625,0.5,0
1833269,1842539,0.739596942,0.090909091,135,0.133928571,0.5,0
1833269,1843531,0.739596942,0.125,81,0.133928571,0.5,0
1833269,1843684,0.36067376,0.066666667,63,0.0625,0.5,0
1833269,1853029,0.739596942,0.153846154,54,0.133928571,0.5,0
1833269,1863453,0.36067376,0.0625,72,0.0625,0.5,0
1833269,1868455,0.36067376,0.066666667,63,0.0625,0.5,0
1833302,1860981,1.67433188,0.6,15,0.5,0.5,0
1833330,1844549,1.136769545,0.230769231,60,0.214285714,0.5,0
1833330,1845394,1.136769545,0.230769231,60,0.214285714,0.5,0
1833330,1850833,1.136769545,0.166666667,90,0.214285714,0.5,0
1833330,1851190,1.136769545,0.1875,78,0.214285714,0.5,0
1833360,1854638,1.541695027,0.5,20,0.428571429,0.5,0
1833386,1846219,0.36067376,0.043478261,128,0.0625,0.5,0
1833386,1850020,0.36067376,0.05,104,0.0625,0.5,0
1833386,1851757,0.36067376,0.047619048,112,0.0625,0.5,0
1833448,1863649,2.078017947,0.571428571,28,0.583333333,0.5,0
1833451,1843669,0.434294482,0.125,20,0.1,0.5,0
1833470,1856141,0.434294482,0.111111111,9,0.1,0.5,0
1833487,1856141,0.434294482,0.111111111,9,0.1,0.5,0
1833529,1834012,0.979884653,0.125,152,0.141315112,0.5,0
1833529,1834488,0.455119613,0.037037037,171,0.111111111,0.5,0
1833529,1836669,0.339623272,0.041666667,114,0.052631579,0.5,0
1833529,1839090,0.339623272,0.043478261,95,0.052631579,0.5,0
1833529,1840579,0.626928529,0.095238095,76,0.082491582,0.5,0
1833529,1841689,0.434294482,0.041666667,114,0.1,0.5,0
1833529,1843308,0.626928529,0.083333333,133,0.082491582,0.5,0
1833529,1847747,1.340558413,0.153846154,209,0.203815112,0.5,0
1833529,1848732,0.339623272,0.028571429,323,0.052631579,0.5,0
1833529,1852995,0.455119613,0.043478261,95,0.111111111,0.5,0
1833529,1853813,0.979884653,0.115384615,190,0.141315112,0.5,0
1833529,1862443,0,0,45,0,0,1
1833529,1862579,0.979884653,0.115384615,190,0.141315112,0.5,0
1833529,1868655,0.303413076,0.047619048,57,0.037037037,0.5,0
1833529,1871067,0.434294482,0.038461538,152,0.1,0.5,0
1833542,1862443,0.455119613,0.083333333,36,0.111111111,0.5,0
1833548,1839898,0.558110627,0.111111111,21,0.166666667,0.5,0
1833548,1857947,0.558110627,0.2,9,0.166666667,0.5,0
1833596,1833671,0.339623272,0.052631579,51,0.052631579,0.5,0
1833596,1834648,0.339623272,0.05,68,0.052631579,0.5,0
1833596,1836669,0.352956124,0.045454545,102,0.058823529,0.5,0
1833596,1840617,0.352956124,0.028571429,323,0.058823529,0.5,0
1833596,1840691,0.339623272,0.037037037,187,0.052631579,0.5,0
1833596,1847030,0.339623272,0.033333333,238,0.052631579,0.5,0
1833596,1848732,2.956219753,0.222222222,272,0.788492063,1,1
1833596,1849948,2.835995167,0.315789474,136,0.725992063,1,1
1833596,1852397,0.808075737,0.111111111,51,0.169934641,0.5,0
1833596,1855377,1.26319535,0.176470588,51,0.281045752,0.5,0
1833596,1863860,2.802995171,0.333333333,119,0.708134921,1,1
1833665,1855234,0.757846363,0.153846154,54,0.142857143,0.5,0
1833671,1834648,0.339623272,0.166666667,12,0.052631579,0.5,0
1833671,1847030,0.756655663,0.133333333,42,0.14354067,0.5,0
1833682,1867378,0.434294482,0.111111111,16,0.1,0.5,0
1833691,1852525,0.455119613,0.090909091,32,0.111111111,0.5,0
1833705,1852294,0.300101629,0.090909091,36,0.035714286,0.5,0
1833705,1853748,0.300101629,0.058823529,72,0.035714286,0.5,0
1833717,1851575,1.027796685,0.25,24,0.285714286,0.5,0
1833767,1835789,0.708892645,0.2,35,0.119298246,0.5,0
1833767,1837518,0.339623272,0.125,20,0.052631579,0.5,0
1833767,1838556,0.708892645,0.25,25,0.119298246,0.5,0
1833767,1842171,0.708892645,0.2,35,0.119298246,0.5,0
1833767,1842570,0.708892645,0.25,25,0.119298246,0.5,0
1833767,1863868,0.402429604,0.083333333,40,0.083333333,0.5,0
1833774,1837212,0.339623272,0.045454545,120,0.052631579,0.5,0
1833774,1863075,0.339623272,0.041666667,150,0.052631579,0.5,0
1833794,1853336,0.455119613,0.090909091,36,0.111111111,0.5,0
1833802,1833808,0.389871245,0.076923077,33,0.076923077,0.5,0
1833802,1849128,0.389871245,0.2,9,0.076923077,0.5,0
1833802,1850304,0.389871245,0.2,9,0.076923077,0.5,0
1833802,1864917,0.389871245,0.2,9,0.076923077,0.5,0
1833808,1833826,0,0,24,0,0,1
1833808,1849128,0.389871245,0.076923077,33,0.076923077,0.5,0
1833808,1855019,0.389871245,0.076923077,33,0.076923077,0.5,0
1833813,1833826,0.417032391,0.0625,52,0.090909091,0.5,0
1833843,1834335,0.663623591,0.125,80,0.098823529,0.5,0
1833843,1837205,0.352956124,0.0625,70,0.058823529,0.5,0
1833843,1837230,0.352956124,0.05,110,0.058823529,0.5,0
1833843,1838078,0.352956124,0.071428571,50,0.058823529,0.5,0
1833843,1838570,0.352956124,0.071428571,50,0.058823529,0.5,0
1833843,1839301,0.671341228,0.133333333,70,0.1025,0.5,0
1833843,1839935,0.663623591,0.105263158,110,0.098823529,0.5,0
1833843,1842067,0.671341228,0.133333333,70,0.1025,0.5,0
1833843,1850622,0.755385728,0.117647059,90,0.142156863,0.5,0
1833843,1853095,0.663623591,0.125,80,0.098823529,0.5,0
1833843,1855877,1.024297351,0.142857143,140,0.161323529,0.5,0
1833843,1860298,0.352956124,0.05,110,0.058823529,0.5,0
1833859,1833882,1.468349853,0.5,9,0.5,1,1
1833859,1847214,1.370312442,0.333333333,36,0.336111111,0.5,0
1833859,1869734,1.370312442,0.333333333,36,0.336111111,0.5,0
1833879,1834059,3.143030481,0.4375,120,0.758333333,1,1
1833879,1840626,0.378923182,0.05,80,0.071428571,0.5,0
1833879,1840636,0.378923182,0.05,80,0.071428571,0.5,0
1833879,1848360,0.378923182,0.04,160,0.071428571,0.5,0
1833879,1853336,0.402429604,0.047619048,96,0.083333333,0.5,0
1833879,1854628,0.402429604,0.055555556,48,0.083333333,0.5,0
1833879,1872450,0.378923182,0.037037037,192,0.071428571,0.5,0
1833916,1840887,0.434294482,0.166666667,10,0.1,0.5,0
1833942,1843531,0.803563855,0.142857143,63,0.166666667,0.5,0
1833942,1846219,0.369269373,0.045454545,112,0.066666667,0.5,0
1833942,1851757,0.369269373,0.05,98,0.066666667,0.5,0
1833942,1853029,0.369269373,0.083333333,42,0.066666667,0.5,0
1833949,1855166,0.513898342,0.2,9,0.142857143,0.5,0
1833949,1857508,1.235245863,0.666666667,6,0.392857143,0.5,0
1833949,1869378,0.513898342,0.2,9,0.142857143,0.5,0
1833957,1857508,1.235245863,0.666666667,6,0.392857143,0.5,0
1833973,1839145,0.961796694,0.222222222,30,0.25,0.5,0
1833973,1846358,0.961796694,0.333333333,15,0.25,0.5,0
1833973,1853834,0.961796694,0.2,35,0.25,0.5,0
1834012,1839075,0.626928529,0.142857143,64,0.082491582,0.5,0
1834012,1840579,1.061223011,0.333333333,32,0.182491582,0.5,0
1834012,1840617,0.626928529,0.08,152,0.082491582,0.5,0
1834012,1841584,1.396917044,0.2,128,0.232224203,0.5,0
1834012,1842665,0.979884653,0.176470588,96,0.141315112,0.5,0
1834012,1843308,1.061223011,0.25,56,0.182491582,0.5,0
1834012,1849041,0.626928529,0.153846154,56,0.082491582,0.5,0
1834012,1856262,0.656369199,0.142857143,64,0.095860566,0.5,0
1834012,1860538,0.656369199,0.166666667,48,0.095860566,0.5,0
1834012,1863535,0.626928529,0.142857143,64,0.082491582,0.5,0
1834012,1868655,0.737707557,0.222222222,24,0.137037037,0.5,0
1834024,1836928,0.434294482,0.125,20,0.1,0.5,0
1834024,1845677,0.434294482,0.166666667,10,0.1,0.5,0
1834059,1853356,1.099212506,0.166666667,108,0.195833333,0.5,0
1834059,1853772,1.099212506,0.15,126,0.195833333,0.5,0
1834108,1849206,2.790553133,0.454545455,60,0.833333333,1,1
1834108,1865999,1.442695041,0.083333333,12,0.5,0.5,0
1834335,1839301,0.689590649,0.153846154,56,0.111428571,0.5,0
1834335,1853059,0.663623591,0.111111111,96,0.098823529,0.5,0
1834434,1843448,0.306927676,0.043478261,140,0.038461538,0.5,0
1834434,1844258,0.306927676,0.043478261,140,0.038461538,0.5,0
1834434,1853748,0.300101629,0.04,168,0.035714286,0.5,0
1834434,1860760,0.306927676,0.034482759,224,0.038461538,0.5,0
1834434,1869841,0.300101629,0.0625,42,0.035714286,0.5,0
1834488,1852995,0,0,12,0,0,1
1834488,1866836,0.455119613,0.055555556,90,0.111111111,0.5,0
1834556,1840719,0,0,6,0,0,1
1834556,1853801,0.513898342,0.111111111,16,0.142857143,0.5,0
1834556,1864246,1.135233277,0.25,16,0.342857143,0.5,0
1834557,1848601,0.480898347,0.333333333,3,0.125,0.5,0
1834557,1852367,0.480898347,0.111111111,21,0.125,0.5,0
1834648,1847030,0.339623272,0.058823529,56,0.052631579,0.5,0
1834648,1861591,0.339623272,0.142857143,16,0.052631579,0.5,0
1834684,1840770,0.558110627,0.25,6,0.166666667,0.5,0
1834684,1851364,0.558110627,0.5,2,0.166666667,0.5,0
1834684,1865552,0.558110627,0.25,6,0.166666667,0.5,0
1834720,1853156,0.417032391,0.066666667,55,0.090909091,0.5,0
1834739,1852052,1.897814654,0.3,36,0.611111111,1,1
1834865,1836949,0.757846363,0.071428571,209,0.142857143,0.5,0
1834865,1840540,0.769988515,0.086956522,114,0.14973262,0.5,0
1834865,1840691,1.820478453,0.166666667,33,0.666666667,1,1
1834865,1847030,0,0,66,0,0,1
1834865,1848732,0.769988515,0.058823529,323,0.14973262,0.5,0
1834865,1849944,0.769988515,0.076923077,171,0.14973262,0.5,0
1834865,1859472,0.352956124,0.045454545,76,0.058823529,0.5,0
1834865,1863860,0.769988515,0.08,152,0.14973262,0.5,0
1834882,1835923,0.352956124,0.043478261,128,0.058823529,0.5,0
1834890,1843061,0.480898347,0.1,30,0.125,0.5,0
1834890,1857828,0.910239227,0.2,5,0.333333333,0.5,0
1834890,1866836,0.480898347,0.071428571,50,0.125,0.5,0
1835002,1855137,2.144017938,0.8,20,0.619047619,0.5,0
1835049,1855800,0.402429604,0.045454545,102,0.083333333,0.5,0
1835118,1839266,0.621334935,0.105263158,110,0.08,0.5,0
1835118,1858584,0.621334935,0.125,77,0.08,0.5,0
1835118,1864160,0.621334935,0.117647059,88,0.08,0.5,0
1835118,1866183,1.693681881,0.357142857,88,0.263333333,0.5,0
1835161,1862267,0.72134752,0.333333333,3,0.25,0.5,0
1835162,1851906,0.378923182,0.071428571,56,0.071428571,0.5,0
1835235,1841572,0.31465798,0.0625,60,0.041666667,0.5,0
1835235,1842500,0.31465798,0.052631579,96,0.041666667,0.5,0
1835235,1854403,0.31465798,0.043478261,144,0.041666667,0.5,0
1835331,1839266,1.872432109,0.2,200,0.352727273,0.5,0
1835331,1858584,1.872432109,0.227272727,140,0.352727273,0.5,0
1835331,1864160,0.621334935,0.076923077,160,0.08,0.5,0
1835390,1835450,0.378923182,0.166666667,12,0.071428571,0.5,0
1835390,1836701,0.378923182,0.055555556,60,0.071428571,0.5,0
1835390,1855800,0.378923182,0.05,68,0.071428571,0.5,0
1835390,1859044,0.378923182,0.071428571,44,0.071428571,0.5,0
1835390,1861051,0.378923182,0.071428571,44,0.071428571,0.5,0
1835390,1862318,0.378923182,0.2,8,0.071428571,0.5,0
1835450,1836701,0.378923182,0.058823529,45,0.071428571,0.5,0
1835450,1842389,0.378923182,0.166666667,12,0.071428571,0.5,0
1835450,1855800,0.378923182,0.052631579,51,0.071428571,0.5,0
1835450,1861051,0.378923182,0.076923077,33,0.071428571,0.5,0
1835450,1862318,0.378923182,0.25,6,0.071428571,0.5,0
1835450,1863506,0.378923182,0.25,6,0.071428571,0.5,0
1835450,1871581,0.378923182,0.142857143,15,0.071428571,0.5,0
1835471,1856706,2.164042561,0.375,28,0.75,1,1
1835633,1863141,0.402429604,0.090909091,36,0.083333333,0.5,0
1835674,1859231,0.621334935,0.25,6,0.2,0.5,0
1835700,1848809,0.455119613,0.090909091,32,0.111111111,0.5,0
1835700,1851788,2.485339738,0.666666667,25,0.8,1,1
1835732,1837018,0.378923182,0.076923077,48,0.071428571,0.5,0
1835732,1845919,0.378923182,0.055555556,78,0.071428571,0.5,0
1835789,1837518,0.339623272,0.1,28,0.052631579,0.5,0
1835789,1856413,0.708892645,0.117647059,84,0.119298246,0.5,0
1835819,1853772,0.402429604,0.05,98,0.083333333,0.5,0
1835867,1836133,3.366288429,0.777777778,64,0.875,1,1
1835867,1853884,3.366288429,0.777777778,64,0.875,1,1
1835867,1867875,0.779742491,0.142857143,60,0.153846154,0.5,0
1835887,1863431,0.417032391,0.041666667,114,0.090909091,0.5,0
1835923,1835927,3.538793417,0.8,81,0.836601307,1,1
1835923,1844447,0.417032391,0.058823529,32,0.090909091,0.5,0
1835923,1851199,0,0,18,0,0,1
1835923,1852207,0.352956124,0.043478261,128,0.058823529,0.5,0
1836019,1838064,1.081676148,0.272727273,49,0.188596491,0.5,0
1836019,1864394,1.058169725,0.230769231,63,0.176691729,0.5,0
1836133,1869429,3.366288429,0.777777778,64,0.875,1,1
1836300,1841283,1.116221253,0.4,12,0.333333333,0.5,0
1836300,1861548,1.116221253,0.4,12,0.333333333,0.5,0
1836322,1852182,0.455119613,0.166666667,10,0.111111111,0.5,0
1836322,1855372,0.455119613,0.333333333,4,0.111111111,0.5,0
1836322,1855378,0.455119613,0.333333333,4,0.111111111,0.5,0
1836359,1869733,0,0,1,0,1,1
1836407,1842896,0.31465798,0.0625,72,0.041666667,0.5,0
1836407,1847774,1.148722763,0.3,40,0.223484848,0.5,0
1836407,1850106,1.148722763,0.3,40,0.223484848,0.5,0
1836407,1866583,0.31465798,0.05,104,0.041666667,0.5,0
1836432,1837691,0.513898342,0.071428571,36,0.142857143,0.5,0
1836432,1849574,0.513898342,0.05,54,0.142857143,0.5,0
1836432,1860043,0.558110627,0.2,9,0.166666667,0.5,0
1836432,1870676,0.513898342,0.166666667,12,0.142857143,0.5,0
1836439,1836800,0.804859209,0.5,8,0.166666667,0.5,0
1836468,1836650,3.787598192,0.625,42,1.225,1,1
1836468,1852837,0.345976256,0.052631579,100,0.055555556,0.5,0
1836497,1836839,0.417032391,0.076923077,45,0.090909091,0.5,0
1836597,1844626,0.369269373,0.071428571,44,0.066666667,0.5,0
1836597,1860693,0.369269373,0.071428571,44,0.066666667,0.5,0
1836621,1860996,0.402429604,0.142857143,12,0.083333333,0.5,0
1836621,1869336,0.402429604,0.333333333,4,0.083333333,0.5,0
1836621,1870648,0.402429604,0.166666667,10,0.083333333,0.5,0
1836648,1850935,1.820478453,0.2,27,0.666666667,1,1
1836648,1853001,0.558110627,0.111111111,9,0.166666667,0.5,0
1836650,1842758,0.345976256,0.066666667,63,0.055555556,0.5,0
1836650,1852837,0.345976256,0.055555556,90,0.055555556,0.5,0
1836650,1867331,0.345976256,0.066666667,63,0.055555556,0.5,0
1836669,1839090,0.339623272,0.1,30,0.052631579,0.5,0
1836669,1840540,0.352956124,0.090909091,36,0.058823529,0.5,0
1836669,1841584,0.339623272,0.047619048,96,0.052631579,0.5,0
1836669,1842665,0.339623272,0.058823529,72,0.052631579,0.5,0
1836669,1849944,0.352956124,0.071428571,54,0.058823529,0.5,0
1836669,1849948,0.352956124,0.071428571,54,0.058823529,0.5,0
1836669,1852397,0.352956124,0.125,18,0.058823529,0.5,0
1836669,1862402,0.339623272,0.1,30,0.052631579,0.5,0
1836669,1862608,0.339623272,0.03125,162,0.052631579,0.5,0
1836669,1863860,0.352956124,0.076923077,48,0.058823529,0.5,0
1836697,1849700,0.378923182,0.125,20,0.071428571,0.5,0
1836697,1854204,1.340719876,0.428571429,24,0.321428571,0.5,0
1836697,1854474,1.340719876,0.428571429,24,0.321428571,0.5,0
1836701,1837410,0.402429604,0.055555556,60,0.083333333,0.5,0
1836701,1840745,1.187020907,0.157894737,105,0.240641711,0.5,0
1836701,1842225,0.352956124,0.038461538,180,0.058823529,0.5,0
1836701,1842389,0.378923182,0.055555556,60,0.071428571,0.5,0
1836701,1853680,0.883327951,0.133333333,30,0.208333333,0.5,0
1836701,1855800,0,0,91,0,0,1
1836701,1860128,0.402429604,0.055555556,60,0.083333333,0.5,0
1836701,1861051,2.938921321,0.75,49,0.779761905,1,1
1836701,1862318,0.378923182,0.0625,30,0.071428571,0.5,0
1836701,1868851,0,0,49,0,0,1
1836839,1844447,0.417032391,0.1,18,0.090909091,0.5,0
1836927,1865247,1.36535884,1,4,0.444444444,0.5,0
1836928,1845677,1.055629416,0.5,8,0.3,0.5,0
1836947,1837238,2.329209218,0.714285714,36,0.586580087,1,1
1836947,1839848,0.417032391,0.066666667,55,0.090909091,0.5,0
1836947,1847030,0.777706152,0.086956522,154,0.153409091,0.5,0
1836947,1851741,2.508396663,0.333333333,84,0.681818182,1,1
1836947,1862802,0.339623272,0.055555556,88,0.052631579,0.5,0
1836947,1873992,0.417032391,0.05,110,0.090909091,0.5,0
1836949,1840691,0.757846363,0.1,121,0.142857143,0.5,0
1836949,1848863,1.534361815,0.266666667,88,0.296949761,0.5,0
1836949,1855101,1.534361815,0.266666667,88,0.296949761,0.5,0
1837112,1837205,0.352956124,0.032258065,175,0.058823529,0.5,0
1837112,1837230,0.352956124,0.028571429,275,0.058823529,0.5,0
1837112,1838078,0.352956124,0.034482759,125,0.058823529,0.5,0
1837112,1850622,0.755385728,0.0625,225,0.142156863,0.5,0
1837112,1855877,3.17448025,0.333333333,160,0.77473262,1,1
1837165,1854782,0.434294482,0.5,2,0.1,0.5,0
1837205,1839325,0.352956124,0.043478261,119,0.058823529,0.5,0
1837205,1842638,0.389871245,0.125,14,0.076923077,0.5,0
1837205,1853059,0.352956124,0.055555556,84,0.058823529,0.5,0
1837205,1853748,1.223936028,0.1875,84,0.258741259,0.5,0
1837205,1855474,0.352956124,0.0625,70,0.058823529,0.5,0
1837205,1860636,1.223936028,0.3,42,0.258741259,0.5,0
1837212,1849642,0.434294482,0.111111111,16,0.1,0.5,0
1837230,1839325,0.352956124,0.037037037,187,0.058823529,0.5,0
1837230,1842638,0.389871245,0.083333333,22,0.076923077,0.5,0
1837230,1853059,0.352956124,0.045454545,132,0.058823529,0.5,0
1837257,1840133,1.302883446,0.333333333,32,0.3,0.5,0
1837257,1850351,1.302883446,0.2,56,0.3,0.5,0
1837257,1867810,1.302883446,0.333333333,32,0.3,0.5,0
1837275,1837410,0.402429604,0.1,28,0.083333333,0.5,0
1837275,1843844,0.369269373,0.1,28,0.066666667,0.5,0
1837275,1853680,0.883327951,0.285714286,14,0.208333333,0.5,0
1837275,1855800,0.786301764,0.090909091,119,0.157575758,0.5,0
1837275,1859044,0.786301764,0.125,77,0.157575758,0.5,0
1837275,1868851,0.369269373,0.058823529,77,0.066666667,0.5,0
1837275,1871581,0.786301764,0.2,35,0.157575758,0.5,0
1837385,1837635,0.992405108,0.285714286,14,0.266666667,0.5,0
1837385,1844373,1.102233282,0.285714286,20,0.325,1,1
1837385,1855658,0.434294482,0.142857143,7,0.1,0.5,0
1837386,1854467,1.251097174,0.3,40,0.272727273,0.5,0
1837410,1853680,0.402429604,0.2,8,0.083333333,0.5,0
1837410,1859863,0.402429604,0.1,28,0.083333333,0.5,0
1837410,1861051,0.402429604,0.071428571,44,0.083333333,0.5,0
1837428,1843448,0.306927676,0.076923077,40,0.038461538,0.5,0
1837428,1844258,0.306927676,0.076923077,40,0.038461538,0.5,0
1837428,1857469,0.685850858,0.153846154,44,0.10989011,0.5,0
1837428,1858622,0.685850858,0.095238095,76,0.10989011,0.5,0
1837428,1860760,0.306927676,0.052631579,64,0.038461538,0.5,0
1837455,1849741,0.558110627,0.111111111,9,0.166666667,0.5,0
1837518,1838556,0.339623272,0.125,20,0.052631579,0.5,0
1837518,1842171,0.339623272,0.1,28,0.052631579,0.5,0
1837518,1856413,0.339623272,0.066666667,48,0.052631579,0.5,0
1837518,1869291,0.339623272,0.055555556,60,0.052631579,0.5,0
1837635,1837811,0.434294482,0.25,6,0.1,0.5,0
1837635,1848262,0.992405108,0.5,8,0.266666667,0.5,0
1837635,1855658,0.434294482,0.5,2,0.1,0.5,0
1837635,1866403,0.992405108,0.5,8,0.266666667,0.5,0
1837674,1839203,0.345976256,0.071428571,54,0.055555556,0.5,0
1837674,1845018,0.748405861,0.142857143,63,0.138888889,0.5,0
1837674,1862502,0.345976256,0.071428571,54,0.055555556,0.5,0
1837674,1870465,0.748405861,0.181818182,36,0.138888889,0.5,0
1837674,1870676,0.748405861,0.181818182,36,0.138888889,0.5,0
1837691,1838958,0.513898342,0.058823529,72,0.142857143,0.5,0
1837691,1839203,0.345976256,0.058823529,72,0.055555556,0.5,0
1837691,1849574,3.640956907,0.5,135,0.888888889,1,1
1837712,1845018,0.748405861,0.142857143,63,0.138888889,0.5,0
1837712,1870465,0.748405861,0.181818182,36,0.138888889,0.5,0
1837738,1863299,0.558110627,0.076923077,13,0.166666667,0.5,0
1837811,1844373,0.434294482,0.125,18,0.1,0.5,0
1837811,1848262,0.434294482,0.166666667,12,0.1,0.5,0
1837811,1855658,0.434294482,0.333333333,3,0.1,0.5,0
1837920,1863992,1.583131628,0.75,12,0.45,0.5,0
1837922,1845919,0.378923182,0.055555556,78,0.071428571,0.5,0
1837936,1839399,0.480898347,0.2,9,0.125,0.5,0
1837936,1869067,0.480898347,0.166666667,12,0.125,0.5,0
1838020,1849711,0.306927676,0.034482759,176,0.038461538,0.5,0
1838020,1849903,0.306927676,0.027777778,330,0.038461538,0.5,0
1838020,1873512,0,0,60,0,0,1
1838040,1868250,0.352956124,0.0625,52,0.058823529,0.5,0
1838063,1850494,0.323515453,0.055555556,84,0.045454545,0.5,0
1838064,1859550,1.081676148,0.166666667,98,0.188596491,0.5,0
1838064,1864394,0.679246544,0.142857143,63,0.105263158,0.5,0
1838064,1865899,0.679246544,0.142857143,63,0.105263158,0.5,0
1838078,1839325,0.352956124,0.047619048,85,0.058823529,0.5,0
1838078,1850622,0.352956124,0.076923077,45,0.058823529,0.5,0
1838078,1856720,0.352956124,0.047619048,85,0.058823529,0.5,0
1838097,1840866,0.417032391,0.1,10,0.090909091,0.5,0
1838281,1856128,0.781352786,0.181818182,42,0.154761905,0.5,0
1838283,1848305,0.389871245,0.142857143,15,0.076923077,0.5,0
1838283,1871282,0.389871245,0.166666667,10,0.076923077,0.5,0
1838295,1840121,0.402429604,0.032258065,247,0.083333333,0.5,0
1838295,1856413,0,0,15,0,0,1
1838295,1863868,1.442695041,0.25,6,0.5,1,1
1838295,1869291,0.402429604,0.037037037,195,0.083333333,0.5,0
1838363,1868555,1.442695041,1,1,0.5,0.5,0
1838399,1851199,0.621334935,0.076923077,33,0.2,0.5,0
1838438,1852837,0.851326873,0.166666667,40,0.190909091,0.5,0
